"Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
"Klinik Desa Charok Pelanduk",1,0,0,0,5.79254,100.69859,"Jalan Baru Charok
8200, Sik
Kedah","","Kedah"
"Klinik Desa Chemara",1,0,0,0,5.79007,100.63467,"Jalan Chemara
8320, Sik
Kedah","","Kedah"
"Klinik Desa Chepir",1,0,0,0,5.8416,100.78451,"Jalan Pegawai
8200, Sik
Kedah","","Kedah"
"Klinik Desa Hujung Bandar",1,0,0,0,5.77636,100.74959,"Kampung Hujung Bandar
8200, Sik
Kedah","","Kedah"
"Klinik Desa Jeneri",1,0,0,0,5.89558,100.64907,"Jeneri
8200, Sik
Kedah","","Kedah"
"Klinik Desa Kampung Betong",1,0,0,0,5.938869,100.685277,"Kampung Betong, Jalan Jeneri
8200, Sik
Kedah","","Kedah"
"Klinik Desa Kampung Chong",1,0,0,0,5.88731,100.75434,"Kampung Chong
8200, Sik
Kedah","","Kedah"
"Klinik Desa Kampung Melaka",1,0,0,0,6.00708,100.83597,"Kampung Melaka
8100, Sik
Kedah","","Kedah"
"Klinik Desa Kota Aur",1,0,0,0,6.10076,100.84031,"Kota Aur
8210, Sik
Kedah","","Kedah"
"Klinik Desa Kota Bukit",1,0,0,0,5.87854,100.63002,"Jeneri
8200, Jeneri
Kedah","","Kedah"
"Klinik Desa Kubang Kesum",1,0,0,0,6.00559,100.74793,"Jalan Kesum
8200, Sik
Kedah","","Kedah"
"Klinik Desa Lubuk Tualang",1,0,0,0,5.82048,100.79485,"Kampung Lubuk Tualang
8200, Sik
Kedah","","Kedah"
"Klinik Desa Sungai Senam",1,0,0,0,5.91546,100.72558,"Jalan Sungai Senam
8200, Sik
Kedah","","Kedah"
"Klinik Desa Tanah Hitam",1,0,0,0,5.8553,100.76443,"Klinik Desa Tanah Hitam, Sik
8200, Sik
Kedah","","Kedah"
"Klinik Desa Teloi Timur (Felda)",1,0,0,0,5.71553,100.67976,"Felda Teloi Timur
9200, Sik
Kedah","","Kedah"
"Klinik Desa Tupai",1,0,0,0,5.75542,100.71613,"Klinik Desa Tupai, Sik
8200, Sik
Kedah","","Kedah"
"Klinik Desa Batu 17",1,0,0,0,5.89031,100.44173,"Jalan Batu 17
8800, Yan
Kedah","","Kedah"
"Klinik Desa Bukit Besar",1,0,0,0,5.95359,100.40865,"Jalan Kampung Gelam
8800, Yan
Kedah","","Kedah"
"Klinik Desa Dulang Kecil",1,0,0,0,5.85365,100.38364,"Jalan Ulu Dulang Kecil
6900, Yan
Kedah","","Kedah"
"Klinik Desa Kampung Pauh",1,0,0,0,5.80539,100.39073,"Kampung Pauh
6900, Yan
Kedah","","Kedah"
"Klinik Desa Kampung Pisang",1,0,0,0,5.92894,100.3687,"Jalan Kampung Gelam
8800, Yan
Kedah","","Kedah"
"Klinik Desa Kampung Setar",1,0,0,0,5.82058,100.41285,"Kampung Setar
6900, Yan
Kedah","","Kedah"
"Klinik Desa Permatang Buloh",1,0,0,0,5.9567,100.36092,"Jalan Kampung Gelam
6800, Yan
Kedah","","Kedah"
"Klinik Desa Simpang Empat Sedaka",1,0,0,0,5.87212,100.38171,"Simpang Empat Sedaka
6900, Yan
Kedah","","Kedah"
"Klinik Desa Simpang Tiga",1,0,0,0,5.91712,100.42613,"Jalan Sungai Limau Dalam
8800, Sungai Limau
Kedah","","Kedah"
"Klinik Desa Singkir",1,0,0,0,5.73242,100.37974,"Kampung Singkir Darat
6900, Yan
Kedah","","Kedah"
"Klinik Desa Sungai Daun Tengah",1,0,0,0,5.92203,100.39254,"Jalan Simpang 3- Sungai Daun
6800, Yan
Kedah","","Kedah"
"Klinik Desa Sungai Yan",1,0,0,0,5.82402,100.38493,"Yan Kecil
6900, Yan
Kedah","","Kedah"
"Klinik Desa Teroi",1,0,0,0,5.847882,100.432348,"Jalan Pegawai
8800, Yan
Kedah","","Kedah"
"Klinik Desa Ulu Sedaka",1,0,0,0,5.87495,100.42198,"Ulu Sedaka
8800, Yan
Kedah","","Kedah"
"Klinik Desa Alor Bakat",1,0,0,0,5.95832,102.31786,"Jalan Tok Bali
16400, Bachok
Kelantan","","Kelantan"
"Klinik Desa Bekalam",1,0,0,0,6.04402,102.36155,"Beris Kubur Besar
16050, Bachok
Kelantan","","Kelantan"
"Klinik Desa Belukar Bachok",1,0,0,0,5.95744,102.34495,"Beris Kubur Besar
16050, Bachok
Kelantan","","Kelantan"
"Klinik Desa Beoh",1,0,0,0,5.916524,102.400603,"Kampung Beoh Gunung
16390, Bachok
Kelantan","","Kelantan"
"Klinik Desa Beris Lalang",1,0,0,0,5.94222,102.41694,"Kampung Beris Lalang, Bachok
16300, Bachok
Kelantan","","Kelantan"
"Klinik Desa Cherang Laut",1,0,0,0,6.15611,102.34917,"Kampung Kedondong, Jalan Kampung Padang Kedondong
15000, Bachok
Kelantan","","Kelantan"
"Klinik Desa Jelawat",1,0,0,0,6.009178,102.373331,"Jalan Peringat Gunung
16370, Bachok
Kelantan","","Kelantan"
"Klinik Desa Kandis",1,0,0,0,5.94972,102.44472,"Kampung Kandis, Jalan Tok Bali
16300, Bachok
Kelantan","","Kelantan"
"Klinik Desa Kepala Batas",1,0,0,0,5.947187,102.353504,"Jalan Bertam
16390, Bachok
Kelantan","","Kelantan"
"Klinik Desa Kolam",1,0,0,0,5.93736,102.32748,"Kampung Kolam Mahligai
16400, Bachok
Kelantan","","Kelantan"
"Klinik Desa Kuau",1,0,0,0,6.0366,102.38648,"Kampung Beris Kubur Besar
16050, Bachok
Kelantan","","Kelantan"
"Klinik Desa Kuchelong",1,0,0,0,6.02154,102.33936,"Kampung Kuchelong, Jalan Sultan Omar
19390, Bachok
Kelantan","","Kelantan"
"Klinik Desa Melawi",1,0,0,0,6.0325,102.40047,"Klinik Desa Melawi, Balai
16300, Bachok
Kelantan","","Kelantan"
"Klinik Desa Pak Badol",1,0,0,0,5.94077,102.30552,"Kampung Pak Badol
16400, Bachok
Kelantan","","Kelantan"
"Klinik Desa Pantai Baru",1,0,0,0,6.02658,102.41073,"Jalan Pantai Baru
16400, Bachok
Kelantan","","Kelantan"
"Klinik Desa Pauh Lima",1,0,0,0,6.00901,102.334111,"Kampung Pauh Lima, Jalan Kuala Kerai
16390, Bachok
Kelantan","","Kelantan"
"Klinik Desa Pauh Sembilan",1,0,0,0,6.092933,102.360118,"Beris Kubu Besar
16050, Bachok
Kelantan","","Kelantan"
"Klinik Desa Perupok",1,0,0,0,6.093399,102.386383,"Klinik Desa Perupok, Balai
16300, Bachok
Kelantan","","Kelantan"
"Klinik Desa Pintu Gerbang",1,0,0,0,6.073251,102.359782,"Kampung Pintu Gerbang, Beris Panchor
16050, Bachok
Kelantan","","Kelantan"
"Klinik Desa Rekang",1,0,0,0,6.005,102.42639,"Klinik Desa Rekang, Bachok
16300, Bachok
Kelantan","","Kelantan"
"Klinik Desa Tawang",1,0,0,0,6.120799,102.356818,"Jalan Raja Sakti
16050, Bachok
Kelantan","","Kelantan"
"Klinik Desa Telaga Ara",1,0,0,0,5.971493,102.3687,"Jalan Berangan
16390, Bachok
Kelantan","","Kelantan"
"Klinik Desa Wakaf Aik",1,0,0,0,6.13996,102.337508,"Kampung Wakaf Aik, Beris Panchor
16050, Bachok
Kelantan","","Kelantan"
"Klinik Desa (Sedc) Sungai Terah",1,0,0,0,4.95433,101.9631,"Jalan Sungai Terah
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Chalil (Kesedar)",1,0,0,0,5.09694,102.28444,"Jalan Kesedar Inn
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Chiku 1",1,0,0,0,4.915717,102.173152,"Felda Chiku 1
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Chiku 2",1,0,0,0,4.928806,102.18225,"Gua Musang Highway
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Chiku 7",1,0,0,0,5.02849,102.14769,"Felda Chiku 7
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Kampung Jerek",1,0,0,0,5.16718,102.00541,"Kampung Jerek, Wakil Pos Bertam
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Kampung Pulai",1,0,0,0,4.79056,101.945,"Kampung Pulai
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Kampung Renok Baru",1,0,0,0,4.93899,102.04133,"Kampung Renok Baru, Desa Sri Intan, Renok Baru, Km 14 Lebuhraya Gua Musang
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Kampung Star",1,0,0,0,5.08666,101.97278,"Kampung Star
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Kuala Betis",1,0,0,0,4.90125,101.78606,"Po Box No.5
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Lebir",1,0,0,0,5.162629,102.338022,"Klinik Desa Lebir
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Limau Kasturi",1,0,0,0,5.07603,102.06702,"Wakil Pos Limau Kasturi
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Paloh 1 (Kesedar)",1,0,0,0,5.00944,102.23139,"Paloh 1 (Kesedar), Pejabat Kesedar Paloh
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Paloh 3 (Kesedar)",1,0,0,0,5.00639,102.27056,"Paloh 3 (Kesedar)
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Panggong Lalat",1,0,0,0,4.88638,101.85564,"Jalan Kuala Betis
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Perasu",1,0,0,0,4.909778,102.084398,"Gua Musang Highway
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Sungai Terah (Rpt)",1,0,0,0,4.95433,101.963103,"Jalan Sungai Terah
18300, Gua Musang
Kelantan","","Kelantan"
"Klinik Desa Ayer Canal",1,0,0,0,5.73785,101.92909,"Klinik Desa Ayer Canal, Ayer Lanas
17700, Ayer Lanas
Kelantan","","Kelantan"
"Klinik Desa Batu Melintang",1,0,0,0,5.71861,101.74194,"Klinik Desa Batu Melintang, Jeli
17600, Jeli
Kelantan","","Kelantan"
"Klinik Desa Kalai",1,0,0,0,5.75083,101.74694,"Kampung Kalai
17600, Jeli
Kelantan","","Kelantan"
"Klinik Desa Kampung Bukit Jering",1,0,0,0,5.47722,101.90806,"Jalan Sungai Sam-Debong-Jeli
17610, Kuala Balah
Kelantan","","Kelantan"
"Klinik Desa Kampung Gemang",1,0,0,0,5.762243,101.86547,"Jalan Grik-Pasir Puteh, Ayer Lanas
17700, Jeli
Kelantan","","Kelantan"
"Klinik Desa Kuala Long",1,0,0,0,5.69414,101.77788,"Jalan Grik-Pasir Puteh
17600, Jeli
Kelantan","","Kelantan"
"Klinik Desa Kubor Datu",1,0,0,0,5.51194,101.89361,"Jalan Sungai Sam- Dabong- Jeli
17610, Kuala Balah
Kelantan","","Kelantan"
"Klinik Desa Legeh",1,0,0,0,5.75028,101.89834,"Jalan Sungai Sam-Debong-Jeli
17700, Jeli
Kelantan","","Kelantan"
"Klinik Desa Lubok Bongor",1,0,0,0,5.56364,101.88555,"Jalan Sungai Sam- Dabong- Jeli
17610, Jeli
Kelantan","","Kelantan"
"Klinik Desa Pasir Dusun",1,0,0,0,5.64461,101.87431,"Jalan Sungai Sam- Dabong- Jeli
17600, Jeli
Kelantan","","Kelantan"
"Klinik Desa Pendok",1,0,0,0,5.68444,101.70944,"Kampung Pendok
17600, Jeli
Kelantan","","Kelantan"
"Klinik Desa Sungai Satan (Kesedar)",1,0,0,0,5.72954,101.90141,"Jalan Grik-Pasir Puteh
17700, Ayer Lanas
Kelantan","","Kelantan"
"Klinik Desa Batu Tinggi",1,0,0,0,5.923133,102.265828,"Jalan Batu Tinggi
16450, Ketereh
Kelantan","","Kelantan"
"Klinik Desa Bayu Bayam",1,0,0,0,6.121952,102.271395,"Jalan Yaacob Biah
15200, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Gondang",1,0,0,0,5.93194,102.20417,"Kampung Gondang
16450, Ketereh
Kelantan","","Kelantan"
"Klinik Desa Kadok",1,0,0,0,5.99861,102.24472,"Jalan Kuala Kerai
16450, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Aril",1,0,0,0,5.993021,102.316324,"Kampung Aril, Pauh Lima
16400, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Berek",1,0,0,0,6.052094,102.301941,"Kampung Berek
16150, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Beta Hilir",1,0,0,0,6.02917,102.21972,"Kampung Beta Hilir, Jalan Dewan Hilir
15100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Beta Hulu",1,0,0,0,5.99917,102.22056,"Kampung Beta Hulu
15100, Salor
Kelantan","","Kelantan"
"Klinik Desa Kampung But",1,0,0,0,5.978665,102.262266,"Kampung But, Jalan Pengkalan But
16450, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Che Latif",1,0,0,0,6.20101,102.23851,"Jalan Kampong Badang
15350, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Chempaka",1,0,0,0,6.13667,102.27528,"Jalan Panji
16100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Kijang",1,0,0,0,6.17599,102.25295,"Jalan PCB, Badang
15350, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Kubang Kiat",1,0,0,0,5.97722,102.22667,"Kampung Kubang Kiat, Jalan Masjid Patek
15100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Melor",1,0,0,0,5.96322,102.28911,"Kampung Melor, Jalan Gunong
16400, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Mentuan",1,0,0,0,6.081137,102.299549,"Jalan Sultan Omar
16150, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Parit",1,0,0,0,6.054848,102.273308,"Kampung Parit
16150, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Pendek",1,0,0,0,6.058673,102.220674,"Kampung Pendek, Jalan Salor
15100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Pintu Geng",1,0,0,0,6.10167,102.23056,"Jalan Pintu Geng
15100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kampung Tikat",1,0,0,0,6.15412,102.24327,"Jalan PCB Badang
15350, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kedai Mulong",1,0,0,0,6.04293,102.23783,"Jalan Kuala Krai Kota Bharu
16100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Kemerok",1,0,0,0,6.17254,102.3308,"Klinik Desa Kemerok, Panchor
16100, Panchor
Kelantan","","Kelantan"
"Klinik Desa Kemumin",1,0,0,0,6.153603,102.318053,"Jalan Raja Perempuan Zainab 11
16100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Lubuk Pukul",1,0,0,0,6.077487,102.321208,"Lubuk Pukul, Sering
16150, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Pangkal Kalong",1,0,0,0,5.91917,102.21833,"Kampung Pangkal Kalong, Kok Lanas
16450, Ketereh
Kelantan","","Kelantan"
"Klinik Desa Pangkalan Datu",1,0,0,0,6.139583,102.325508,"Kampung Pangkalan Datu
16150, Sering
Kelantan","","Kelantan"
"Klinik Desa Panji",1,0,0,0,6.1293,102.30091,"Jalan Panji
16100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Pantai Kundor",1,0,0,0,6.19875,102.25461,"Jalan PCB
15350, Badang
Kelantan","","Kelantan"
"Klinik Desa Pengkalan Feri",1,0,0,0,6.152844,102.326574,"Jalan Pengkalan Feri
15100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Salor",1,0,0,0,6.03918,102.19467,"Jalan Salor
15100, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Wakaf Stan",1,0,0,0,6.07333,102.29028,"Jalan Wakaf Stan
15000, Kota Bharu
Kelantan","","Kelantan"
"Klinik Desa Batu Jong",1,0,0,0,5.588114,102.179589,"Jalan Kuala Kerai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Batu Mengkebang",1,0,0,0,5.51806,102.275,"RPT Batu Mengkabang
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Biak",1,0,0,0,5.33472,102.24861,"Wakil Pos Dabong
18020, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Chuchoh Putri",1,0,0,0,5.38229,102.32027,"Chuchoh Putri, Manik Urai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Jelawang",1,0,0,0,5.34639,101.98083,"Kampung Jelawang, Jalan Sungai Sam- Dabong- Jeli
18200, Dabong
Kelantan","","Kelantan"
"Klinik Desa Kampung Bahagia",1,0,0,0,5.46778,102.15778,"Kampung Bahagia, Jalan Gereja
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kampung Chenulang",1,0,0,0,5.61194,102.2775,"Kampung Chenulang, Wakil Pos Rpt Chenulang
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kampung Karangan",1,0,0,0,5.31423,102.25675,"Kampung Karangan
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kampung Keroh",1,0,0,0,5.62524,102.20156,"Jalan Kuala Krai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kampung Kuala Nal",1,0,0,0,5.59502,102.15586,"Kampung Kuala Nal, Jalan Kuala Krai Batu 39
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kampung Laloh",1,0,0,0,5.30674,102.27263,"Jalan Mutiara, Manik Urai, Kuala Krai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kampung Peria",1,0,0,0,5.428898,102.246044,"Kampung Peria, Jalan Kuala Krai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kampung Sri Mahligai",1,0,0,0,5.24806,102.00972,"Kampung, Dusun Durian, Seri Mahligai Dabong
18020, Dabong
Kelantan","","Kelantan"
"Klinik Desa Kampung Sungai Sok",1,0,0,0,5.38056,102.27139,"Kampung Sungai Sok, Manik Urai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kampung Telekong",1,0,0,0,5.65778,102.2125,"Kampung Telekong, Jalan Kuala Krai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Kemubu",1,0,0,0,5.29329,102.02142,"Kampung Kemubu
18020, Dabong
Kelantan","","Kelantan"
"Klinik Desa Kuala Gris",1,0,0,0,5.38892,102.06359,"Kampung Kuala Gris
18200, Dabong
Kelantan","","Kelantan"
"Klinik Desa Pasir Kelang",1,0,0,0,5.59318,102.13586,"Jalan Kuala Krai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Sungai Mengkuang",1,0,0,0,5.33139,102.20222,"Kampung Sungai Mengkuang, Manik Urai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Sungai Pas (Sri Kenangan)",1,0,0,0,5.48611,102.30083,"Klinik Desa Sungai Pas (Sri Kenangan), Kuala Krai
18000, Kuala Krai
Kelantan","","Kelantan"
"Klinik Desa Belukar Machang",1,0,0,0,5.75992,102.29246,"Kampung Belukar
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Bukit Bakar",1,0,0,0,5.7413,102.24469,"Jalan Bukit Bakar
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Kampung Bandar",1,0,0,0,5.89459,102.19439,"Kampung Bandar, Pulai Chondong
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Kampung Binjai (Labok)",1,0,0,0,5.83108,102.22551,"Jalan Binjai
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Kampung Jakar",1,0,0,0,5.71671,102.19036,"Kampung Jakar, Ayer Lanas
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Kampung Joh",1,0,0,0,5.82876,102.19521,"Jalan Kuala Kerai
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Kampung Kerilla",1,0,0,0,5.678,102.10991,"Jalan Kuala Krai- Machang
18400, Machang
Kelantan","","Kelantan"
"Klinik Desa Kampung Paloh Rawa",1,0,0,0,5.75188,102.15916,"Kampung Paloh Rawa
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Kampung Simpul Belubang",1,0,0,0,5.78889,102.19694,"Jalan Simpul Belubang
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Kampung Takil",1,0,0,0,5.80038,102.25015,"Kampung Takil
18500, Labok
Kelantan","","Kelantan"
"Klinik Desa Mata Air",1,0,0,0,5.86861,102.18944,"Kampung Mata Air, Jalan Pasir Hor
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Wakaf Bata",1,0,0,0,5.77222,102.17556,"Jalan Grik- Pasir Puteh
18500, Machang
Kelantan","","Kelantan"
"Klinik Desa Banggol Chicha",1,0,0,0,6.05056,102.11222,"Jalan Hospital
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Baroh Pial",1,0,0,0,5.92417,102.02889,"Peti Surat 603
17200, Rantau Panjang
Kelantan","","Kelantan"
"Klinik Desa Bayu Lalang",1,0,0,0,6.069582,102.108865,"Jalan Bayu Lalang
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Bukit Perah",1,0,0,0,5.922747,102.100475,"Bukit Perah, To' Uban
17050, To' Uban
Kelantan","","Kelantan"
"Klinik Desa Bunut Susu",1,0,0,0,6.09498,102.17609,"Kampung Bunut Susu
17020, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Cherang Hangus",1,0,0,0,5.95261,102.08503,"kampung Cherang Hangus
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Chetok",1,0,0,0,5.96855,102.20133,"Kampung Chekok, Chetok
17060, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Chicha Tinggi",1,0,0,0,5.99528,102.14139,"Kampung Chicha Tinggi
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Gual Periok",1,0,0,0,6.02861,102.02028,"Jalan Rantau Panjang
17200, Rantau Panjang
Kelantan","","Kelantan"
"Klinik Desa Jejawi",1,0,0,0,6.04056,102.05556,"Jalan Jejawi
17700, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Kampung Gelam Mas",1,0,0,0,6.12181,102.12054,"Jalan Pasir Mas- Tanah Merah
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Kampung Rahmat",1,0,0,0,5.92045,101.93165,"Jalan Panji
17200, Rantau Panjang
Kelantan","","Kelantan"
"Klinik Desa Kasar",1,0,0,0,6.04942,102.17055,"Kampung Kasar
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Kubang Kual",1,0,0,0,5.96917,102.01583,"Klinik Desa Kubang Kual, Pasir Mas
17200, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Lati",1,0,0,0,6.018646,102.127595,"Jalan Kota Bharu- Pengkalan Kubor
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Lubok Setol",1,0,0,0,5.95363,101.94472,"Jalan Lubok Setol
17200, Rantau Panjang
Kelantan","","Kelantan"
"Klinik Desa Lubok Tapah",1,0,0,0,6.01639,102.14417,"Kampung Lubok Tapah
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Pangkal Kala",1,0,0,0,6.107217,102.138768,"Kampung Pangkal Kala
17020, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Pohon Buloh",1,0,0,0,6.0714,102.13188,"Jalan Meranti
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Pohon Tanjung",1,0,0,0,6.06982,102.07923,"Jalan Hospital
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Repek",1,0,0,0,6.03028,102.09389,"Kampung Repek
17000, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa Sungai Keladi",1,0,0,0,5.91806,102.15778,"Jalan Pantai Cinta Berahi
17060, Pasir Mas
Kelantan","","Kelantan"
"Klinik Desa (Rumah Sewa) Kg. Nara",1,0,0,0,5.85674,102.37746,"Taman Sri Purnama, Kampung Nara
16800, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Banggol Pa' Esah",1,0,0,0,5.861093,102.314936,"Kampung Banggul Pa'Esah, Pasir Puteh
16410, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Bukit Abal",1,0,0,0,5.87594,102.3418,"Kampung Bukit Abal, Kampung Bukitabal
16800, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Bukit Awang",1,0,0,0,5.76889,102.46028,"Kampung Dalam Huma
16800, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Bukit Merbau",1,0,0,0,5.905989,102.294366,"Kampung Bukit Merbau, Pasir Puteh
16410, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Dalam Rhu",1,0,0,0,5.8525,102.51944,"Jalan Kampung Dalam Rhu
16700, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Golok",1,0,0,0,5.84472,102.47972,"Klinik Desa Golok
16700, Semerak
Kelantan","","Kelantan"
"Klinik Desa Gong Kulim",1,0,0,0,5.869746,102.424743,"Jalan Pasir Puteh/ Gong Kulim
16800, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Jelor",1,0,0,0,5.88806,102.38861,"Kampung Jelor, Jalan Jelor
16400, Selising
Kelantan","","Kelantan"
"Klinik Desa Kampung Besar",1,0,0,0,5.86299,102.46655,"Kampung Besar
16700, Semerak
Kelantan","","Kelantan"
"Klinik Desa Kampung Lembah",1,0,0,0,5.78083,102.37111,"Kampung Lembah Jeram
16710, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Padang Pak Amat",1,0,0,0,5.8448,102.36238,"Padang Pak Amat, Jalan Jeram Pasu
16800, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Permatang Sungkai",1,0,0,0,5.846301,102.33067,"Kampung Permatang Sungkai, Pasir Puteh
16410, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Sungai Petai",1,0,0,0,5.81611,102.45028,"Kampung Sungai Petai, Jalan Besar
16800, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Tasek Pauh",1,0,0,0,5.90095,102.35899,"Jalan Jelor
16400, Selising
Kelantan","","Kelantan"
"Klinik Desa Telosan",1,0,0,0,5.77158,102.33851,"Kampung Telosan, Pasir Puteh
16800, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Tok Bali",1,0,0,0,5.89528,102.4775,"Kampung Tok Bali
16700, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Wakaf Bunut",1,0,0,0,5.91944,102.34028,"Kampung Wakaf Bunut, Jalan Jelor
16400, Selising
Kelantan","","Kelantan"
"Klinik Desa Wakaf Raja",1,0,0,0,5.76625,102.43044,"Jalan Pasir Putih-Jerteh, Kampung Wakaf Raja
16800, Pasir Puteh
Kelantan","","Kelantan"
"Klinik Desa Alor Pasir",1,0,0,0,5.892577,102.10526,"Kg. Alor Pasir Tanah Merah
17500, Tanah Merah
Kelantan","","Kelantan"
"Klinik Desa Batang  Merbau",1,0,0,0,5.813531,102.043639,"Kg Btang Merbau Tanah Merah
17500, Tanah Merah
Kelantan","","Kelantan"
"Klinik Desa Bechah Laut",1,0,0,0,5.782187,102.084929,"Kg Bechah Laut Tanah Merah
17500, Tanah Merah
Kelantan","","Kelantan"
"Klinik Desa Belimbing",1,0,0,0,5.854215,102.167447,"Kampung Belimbing Tanah Merah
17500, Tanah Merah
Kelantan","","Kelantan"
