"Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
"Klinik Kesihatan Parit",1,0,0,0,4.47648,100.90975,"Jalan Pejabat Pos
32800, Parit
Perak","05-3772689","Perak"
"Klinik Kesihatan Air Kuning",1,0,0,0,4.24629,101.031328,"Jalan Tanjung Tualang, Air Kuning
36800, Kampung Gajah
Perak","05-4780897","Perak"
"Klinik Kesihatan Kampung Gajah",1,0,0,0,4.18274,100.94215,"Pekan  Kampung Gajah
36800, Kampung Gajah
Perak","05-6311185","Perak"
"Klinik Kesihatan Changkat Lada",1,0,0,0,4.144508,100.90083,"Felcra Changkat Lada, Kampung Gajah
36800, Changkat Lada
Perak","05-6551355/ 05-65515","Perak"
"Klinik Kesihatan Ulu Dedap",1,0,0,0,4.090167,100.94685,"Jalan Seberang Perak, Kampung Ulu Dedap
36000, Teluk Intan
Perak","05-6551384","Perak"
"Klinik Kesihatan Tapah",1,0,0,0,4.18704,101.26554,"Jalan Damai
35000, Tapah
Perak","05-4010260","Perak"
"Klinik Kesihatan Gunung Besout",1,0,0,0,3.84331,101.29489,"Jalan Klinik, Gunung Besout
35600, Sungkai
Perak","05-4311092","Perak"
"Klinik Kesihatan Trolak (Felda)",1,0,0,0,3.89244,101.3763,"Jalan Besar Trolak Selatan, Felda Trolak Selatan
35600, Sungkai
Perak","05-4323136","Perak"
"Klinik Kesihatan Bidor",1,0,0,0,4.114722,101.284833,"Jalan Besar Bidor
35500, Bidor
Perak","05-4341480","Perak"
"Klinik Kesihatan Sungkai",1,0,0,0,3.99848,101.30889,"Jalan Pekan Sungkai
35600, Sungkai
Perak","05-4386355","Perak"
"Klinik Kesihatan Slim River",1,0,0,0,3.83743,101.40143,"Jalan Indah
35800, Slim River
Perak","05-4527679/ 05-43231","Perak"
"Klinik Kesihatan Tanjung Malim",1,0,0,0,3.68813,101.524392,"Pekan Tanjung Malim
35900, Tanjung Malim
Perak","05-4596333","Perak"
"Klinik Kesihatan Kampar",1,0,0,0,4.298333,101.156944,"Jalan Degong
31900, Kinta
Perak","05-4667011","Perak"
"Klinik Kesihatan Malim Nawar",1,0,0,0,4.35765,101.12213,"Jalan Malim Nawar
31700, Malim Nawar
Perak","05-4771818","Perak"
"Klinik Kesihatan Tanah Rata",1,0,0,0,4.47126,101.37918,"Tanah Rata
39000, Tanah Rata
Pahang","05-4911257","Pahang"
"Klinik Kesihatan Manjoi",1,0,0,0,4.61808,101.07101,"Kampung Manjol, Jalan Masjid
30100, Ipoh
Perak","05-5263220","Perak"
"Klinik Kesihatan Jelapang",1,0,0,0,4.614167,101.056667,"Jalan Jelapang, Pekan Jelapang
30020, Ipoh
Perak","05-5268566","Perak"
"Klinik Kesihatan Tanjung Rambutan",1,0,0,0,4.66554,101.15743,"Jalan Tambun
31650, Tanjung Rambutan
Perak","05-5331355","Perak"
"Klinik Kesihatan Kampung Simee",1,0,0,0,4.616667,101.115278,"Jalan Kompleks Sukan, Kampung Simee
31400, Ipoh
Perak","05-5474202","Perak"
"Klinik Kesihatan Tebong",1,0,0,0,2.461879,102.34026,"Tebong
76100, Durian Tunggal
Melaka","05-4486716","Melaka"
"Klinik Kesihatan Lintang",1,0,0,0,4.935269,101.099898,"Kampung Lintang
31110, Sungai Siput Utara
Perak","05-5912255","Perak"
"Klinik Kesihatan Ayer Tawar",1,0,0,0,4.289038,100.748947,"Jalan Besar,  Pekan Ayer Tawar
32400, Ayer Tawar
Perak","05-6723333","Perak"
"Klinik Kesihatan Bruas",1,0,0,0,4.49729,100.78898,"Jalan Besar
32700, Bruas
Perak","05-6743333","Perak"
"Klinik Kesihatan Pantai Remis",1,0,0,0,4.44408,100.63073,"Jalan Besar, Pekan Pantai Remis
34900, Pantai Remis
Perak","05-6771316","Perak"
"Klinik Kesihatan Lekir",1,0,0,0,4.13571,100.7306,"Batu 8
32020, Lekir
Perak","05-6791415/ 1527","Perak"
"Klinik Kesihatan Pulau Pangkor",1,0,0,0,4.21201,100.57144,"Jalan Pasir Bogak, Pekan Pulau Pangkor
32300, Pulau Pangkor
Perak","05-6851234/ 4048/ 21","Perak"
"Klinik Kesihatan Sitiawan",1,0,0,0,4.22392,100.70281,"Jalan Dato' Ahmad Yunus, Pekan Sitiawan
32000, Sitiawan
Perak","05-6914355","Perak"
"Klinik Kesihatan Kedai Empat",1,0,0,0,5.108931,100.438456,"Jalan Sungai Kota, Kedai Empat
34250, Tanjung Piandang
Perak","05-7165155","Perak"
"Klinik Kesihatan Jalan Baru",1,0,0,0,5.07456,100.47813,"Jalan Tanah Kebun
34250, Kerian
Perak","05-7163355","Perak"
"Klinik Kesihatan Teluk Medan",1,0,0,0,4.985617,100.582197,"Jalan Taiping, Kampung Teluk Medan
34300, Bagan Serai
Perak","05-7215655","Perak"
"Klinik Kesihatan Alor Pongsu",1,0,0,0,5.049533,100.587297,"Jalan Stesen
34300, Alor Pongsu
Perak","05-7215855","Perak"
"Klinik Kesihatan Bagan Datoh",1,0,0,0,3.97823,100.78651,"Pekan Bagan Datoh
36100, Bagan Datoh
Perak","05-6466233","Perak"
"Klinik Kesihatan Tanjung Piandang",1,0,0,0,5.07191,100.38536,"Jalan Pantai Remis
34250, Tanjung Piandang
Perak","05-7256355","Perak"
"Klinik Kesihatan Kuala Kurau",1,0,0,0,5.025519,100.435694,"Jalan Kuala Kurau
34350, Kuala Kurau
Perak","05-7277355","Perak"
"Klinik Kesihatan Manong",1,0,0,0,4.591333,100.879683,"Jalan Rumah Awam II
33800, Kuala Kangsar
Perak","05-7430355","Perak"
"Klinik Kesihatan Sauk",1,0,0,0,4.9317,100.92571,"Jalan Besar Lenggong
33500, Kuala Kangsar
Perak","05-7511355","Perak"
"Klinik Kesihatan Karai",1,0,0,0,4.832567,100.967117,"Jalan Besar, Kampung Karai
33600, Enggor
Perak","05-7576355","Perak"
"Klinik Kesihatan Padang Rengas",1,0,0,0,4.7747,100.849983,"Pekan Padang Rengas
33700, Padang Rengas
Perak","05-7584355","Perak"
"Klinik Kesihatan Lenggong",1,0,0,0,5.107533,100.968,"Jalan Gerik
33400, Lenggong
Perak","05-7677355","Perak"
"Klinik Kesihatan Pos Kemar",1,0,0,0,5.435927,101.130051,"Pejabat Kesihatan Hulu Perak, Aras 3 Wisma Persekutuan Persekutuan, Jln Intan
33300, Grik
Perak","05-7911335","Perak"
"Klinik Kesihatan Lawin",1,0,0,0,5.2936,101.05847,"Jalan Lenggong-Gerik
33410, Lawin
Perak","05-7911907","Perak"
"Klinik Kesihatan Plang",1,0,0,0,5.5666,101.107733,"Jalan Gerik-Pengkalan Hulu, Kampung Plang
33320, Gerik
Perak","05-7917635","Perak"
"Klinik Kesihatan Taiping",1,0,0,0,4.8475,100.745556,"Jalan Tupai
34000, Taiping
Perak","05-8041555","Perak"
"Klinik Kesihatan Pokok Assam",1,0,0,0,4.834167,100.741667,"Jalan Menteri Besar, Pekan Pokok Assam
34000, Taiping
Perak","05-8067177","Perak"
"Klinik Kesihatan Sungai Bayor",1,0,0,0,5.259039,100.782123,"Pekan Sungai Bayor
34110, Selama
Perak","05-8394155","Perak"
"Klinik Kesihatan Selama",1,0,0,0,5.21651,100.69474,"Pekan Selama
34100, Selama
Perak","05-8394355","Perak"
"Klinik Kesihatan Sungai Kerang",1,0,0,0,4.59819,100.68144,"Jalan Pantai Remis
34800, Trong
Perak","05-8544255","Perak"
"Klinik Kesihatan Changkat Jering",1,0,0,0,4.78641,100.72433,"Pekan Changkat Jering, Jalan Kuala Kangsar
34850, Changkat Jering
Perak","05-8553013","Perak"
"Klinik Kesihatan Trong",1,0,0,0,4.70477,100.71845,"Trong
34800, Trong
Perak","05-8577155","Perak"
"Klinik Kesihatan Kuala Sepetang",1,0,0,0,4.83836,100.6329,"Kampung Kuala Sepetang
34600, Kuala Sepetang
Perak","05-8581355","Perak"
"Klinik Kesihatan Redang Panjang",1,0,0,0,5.11525,100.784442,"Jalan Batu Kurau
34510, Ijok
Perak","05-8802264","Perak"
"Klinik Kesihatan Batu Kurau",1,0,0,0,4.977,100.80143,"Pekan Batu Kurau
34500, Batu Kurau
Perak","05-8880333","Perak"
"Klinik Kesihatan Gunung Semanggol",1,0,0,0,4.965594,100.652394,"Jalan Kubu Gajah, Simpang Empat
34400, Gunung Semanggol
Perak","05-8921304","Perak"
"Klinik Kesihatan Kamunting",1,0,0,0,4.903262,100.723102,"Jalan Ekpo, Pekan Kemunting
34600, Kamunting
Perak","05-8913751","Perak"
"Klinik Kesihatan Ayer Keroh",1,0,0,0,2.266558,102.284026,"Jalan Ayer Keroh Lama
75350, Melaka Tengah
Melaka","06-2312344","Melaka"
"Klinik Kesihatan Merlimau",1,0,0,0,2.15366,102.42805,"Kampung Merlimau, Jalan Besar Merlimau
77300, Merlimau
Melaka","06-2631533","Melaka"
"Klinik Kesihatan Sungai Rambai",1,0,0,0,2.12459,102.49279,"KM 32, Sungai Rambai
77400, Sungai Rambai
Melaka","06-2659526","Melaka"
"Klinik Kesihatan Ujong Pasir",1,0,0,0,2.18729,102.27115,"Jalan Ujong Pasir
75000, Ujong Pasir
Melaka","06-2867333","Melaka"
"Klinik Kesihatan Tengkera",1,0,0,0,2.201313,102.238144,"Jalan Dato Wira Poh Ah Tiam, Lorong Pandan, Tengkera
75200, Melaka Tengah
Melaka","06-3360176","Melaka"
"Klinik Kesihatan Kuala Sungai Baru",1,0,0,0,2.35955,102.04368,"Pekan Kuala Sungai Baru
78200, Kuala Sungai Baru
Melaka","06-3876333","Melaka"
"Klinik Kesihatan Peringgit",1,0,0,0,2.222318,102.254434,"Jalan Peringgit
75400, Melaka Tengah
Melaka","06-2882344","Melaka"
"Klinik Kesihatan Cheng",1,0,0,0,2.274482,102.215104,"Jalan Cheng
75250, Cheng
Melaka","06-3123333","Melaka"
"Klinik Kesihatan Masjid Tanah",1,0,0,0,2.3562,102.1006,"Batu 18 1/2, Paya Rumput
78300, Masjid Tanah
Melaka","06-3842533","Melaka"
"Klinik Kesihatan Gemenceh",1,0,0,0,2.5328,102.3997,"Gemenchih
73200, Gemencheh
Negeri Sembilan","06-4318304","Negeri Sembilan"
"Klinik Kesihatan Jelai",1,0,0,0,2.64586,102.4889,"Jelai
73480, Gemas
Negeri Sembilan","06-4347488","Negeri Sembilan"
"Klinik Kesihatan Tampin (Jpl)",1,0,0,0,2.4845,102.23433,"Tampin
73009, Tampin
Negeri Sembilan","06-4431806","Negeri Sembilan"
"Klinik Kesihatan Air Kuning",1,0,0,0,2.51668,102.48401,"Air Kuning
73200, Gemenceh
Negeri Sembilan","06-4478730","Negeri Sembilan"
"Klinik Kesihatan Bahau",1,0,0,0,2.803579,102.378073,"Klinik Kesihatan Bahau
72100, Bahau
Negeri Sembilan","06-4541234","Negeri Sembilan"
"Klinik Kesihatan Bandar Seri Jempol",1,0,0,0,2.8979,102.39458,"Klinik Kesihatan Bandar Seri Jempol
72120, Bandar Seri Jempol
Negeri Sembilan","06-4581667","Negeri Sembilan"
"Klinik Kesihatan Palong 7 & 8 (Felda)",1,0,0,0,2.82201,102.6673,"Klinik Kesihatan Palong 7 & 8
73430, Gemas
Negeri Sembilan","06-4645549","Negeri Sembilan"
"Klinik Kesihatan Palong 9, 10 & 11",1,0,0,0,2.78438,102.58105,"JKR 861, Klinik Kesihatan Palong 9,10,11
73430, Gemas
Negeri Sembilan","06-4668419","Negeri Sembilan"
"Klinik Kesihatan Serting Hilir",1,0,0,0,2.9455,102.49362,"Bandar Seri Jempol
72120, Bandar Seri Jempol
Negeri Sembilan","06-4683829","Negeri Sembilan"
"Klinik Kesihatan Lui Muda",1,0,0,0,3.02601,102.36924,"Bandar Seri Jempol
72120, Bandar Seri Jempol
Negeri Sembilan","06-4691003","Negeri Sembilan"
"Klinik Kesihatan Palong 4,5,6",1,0,0,0,2.7418,102.64713,"Klinik Kesihatan Palong 4,5,6
73430, Gemas
Negeri Sembilan","06-4666433","Negeri Sembilan"
"Klinik Kesihatan Tembangau",1,0,0,0,3.107719,102.534376,"Tembangau
28380, Triang
Pahang","06-4685730","Pahang"
"Klinik Kesihatan Padang Lebar",1,0,0,0,2.85919,102.2707,"Klinik Kesihatan Padang Lebar
72200, Batu Kikir
Negeri Sembilan","06-4982667","Negeri Sembilan"
"Klinik Kesihatan Johol",1,0,0,0,2.6087,102.2689,"Klinik Kesihatan Johol
73100, Johol
Negeri Sembilan","06-4367239","Negeri Sembilan"
"Klinik Kesihatan Terachi",1,0,0,0,2.74171,102.13459,"Terachi
71550, Tanjong Ipoh
Negeri Sembilan","06-4887202","Negeri Sembilan"
"Klinik Kesihatan Gunung Pasir",1,0,0,0,2.66811,102.14562,"Klinik Kesihatan Gunung Pasir
71550, Sri Menanti
Negeri Sembilan","06-4979245","Negeri Sembilan"
"Klinik Kesihatan Sri Menanti",1,0,0,0,1.91003,102.68704,"Sri Menanti
71550, Sri Menanti
Negeri Sembilan","06-4979581","Negeri Sembilan"
"Klinik Kesihatan Juasseh",1,0,0,0,2.79334,102.30291,"Klinik Kesihatan Juasseh
72500, Batu Kikir
Negeri Sembilan","06-4981581","Negeri Sembilan"
"Klinik Kesihatan Kuala Pilah",1,0,0,0,2.73718,102.24894,"Klinik Kesihatan Kuala Pilah
72000, Kuala Pilah
Negeri Sembilan","06-4842844","Negeri Sembilan"
"Klinik Kesihatan Simpang Durian",1,0,0,0,3.10128,102.22099,"Simpang Durian
72400, Simpang Durian
Negeri Sembilan","06-4914522","Negeri Sembilan"
"Klinik Kesihatan Pertang",1,0,0,0,2.95574,102.2241,"Simpang Pertang
72300, Pertang
Negeri Sembilan","06-4941287","Negeri Sembilan"
"Klinik Kesihatan Selandar",1,0,0,0,2.38798,102.37254,"Jalan Macap
77500, Selandar
Melaka","06-5251495","Melaka"
"Klinik Kesihatan Jasin",1,0,0,0,2.30674,102.43013,"Pejabat Kesihatan Jasin
77000, Jasin
Melaka","06-5294636","Melaka"
"Klinik Kesihatan Durian Tunggal",1,0,0,0,2.310834,102.286363,"KM 16, Padang Keladi
76100, Durian Tunggal
Melaka","06-5531133","Melaka"
"Klinik Kesihatan Titi",1,0,0,0,3.00244,102.07925,"Titi
71650, Jelebu
Negeri Sembilan","06-6111398","Negeri Sembilan"
"Klinik Kesihatan Jelebu",1,0,0,0,2.95511,102.05986,"Klinik Kesihatan Jelebu
71600, Kuala Klawang
Negeri Sembilan","06-6139497/ 9300/ 94","Negeri Sembilan"
"Klinik Kesihatan Port Dickson",1,0,0,0,2.52836,101.79181,"KM 1, Jalan Seremban
71000, Port Dickson
Negeri Sembilan","06-6473333","Negeri Sembilan"
"Klinik Kesihatan Bukit Pelanduk",1,0,0,0,2.64317,101.74342,"Pejabat Kesihatan, KM 2, Jalan Seremban
71960, Port Dickson
Negeri Sembilan","06-6581964","Negeri Sembilan"
"Klinik Kesihatan Pasir Panjang",1,0,0,0,2.42935,101.93712,"Pejabat Kesihatan, KM 2, Jalan Seremban
71250, Port Dickson
Negeri Sembilan","06-6619346","Negeri Sembilan"
"Klinik Kesihatan Linggi",1,0,0,0,2.4827,102.01737,"KM 2, Jalan Seremban
71150, Port Dickson
Negeri Sembilan","06-6970213","Negeri Sembilan"
"Klinik Kesihatan Senawang",1,0,0,0,2.69191,101.98838,"Persiaran Senawang 2
70450, Seremban
Negeri Sembilan","06-6766000","Negeri Sembilan"
"Klinik Kesihatan Ampangan",1,0,0,0,2.72367,101.98746,"KM 4, Jalan Seremban-Kuala Pilah
70400, Seremban
Negeri Sembilan","06-6788986","Negeri Sembilan"
"Klinik Kesihatan Pedas",1,0,0,0,2.62917,102.06224,"JKR 437, Lot 4056, Pekan Pedas
71400, Rembau
Negeri Sembilan","06-6851306","Negeri Sembilan"
"Klinik Kesihatan Rembau",1,0,0,0,2.58576,102.09344,"JKR 493, Lot 93, Jalan Batu Hampar, Mukim Bandar Rembau
71300, Rembau
Negeri Sembilan","06-6852010","Negeri Sembilan"
"Klinik Kesihatan Rantau",1,0,0,0,2.60058,101.96199,"Jalan Besar Rantau
71200, Rantau
Negeri Sembilan","06-6941274","Negeri Sembilan"
"Klinik Kesihatan Mantin",1,0,0,0,2.82488,101.89315,"Jalan Besar Mantin
71700, Mantin
Negeri Sembilan","06-7581242","Negeri Sembilan"
"Klinik Kesihatan Seremban",1,0,0,0,2.48411,102.23521,"Jalan Rasah
70300, Seremban
Negeri Sembilan","06-7679667","Negeri Sembilan"
"Klinik Kesihatan Klia",1,0,0,0,2.76639,101.7649,"Jijan
71800, Nilai
Negeri Sembilan","06-7913352","Negeri Sembilan"
"Klinik Kesihatan Nilai",1,0,0,0,2.80261,101.79829,"Nilai Square
71800, Nilai
Negeri Sembilan","06-7991282","Negeri Sembilan"
"Klinik Kesihatan Sendayan",1,0,0,0,2.67911,101.84599,"Felda Sendayan
71950, Sendayan
Negeri Sembilan","06-7922073","Negeri Sembilan"
"Klinik Kesihatan Kampung Kenangan Tun Dr. Ismail",1,0,0,0,2.050051,102.585121,"Batu 6
84200, Bakri
Johor","06-9523563","Johor"
"Klinik Kesihatan Bandar Maharani",1,0,0,0,2.05811,102.57649,"Jalan Salleh
84000, Muar
Johor","06-9811324","Johor"
"Klinik Kesihatan Lenga",1,0,0,0,2.25921,102.83195,"Lot 1507, Jalan Sg. Abong
84000, Muar
Johor","06-9711445","Johor"
"Klinik Kesihatan Gersik",1,0,0,0,2.208967,102.705691,"PTD 7800
84700, Gersik
Johor","06-9728780","Johor"
"Klinik Kesihatan Sungai Mati",1,0,0,0,2.14669,102.56338,"Lot 1052, Klinik Kesihatan Sg Mati
84400, Serom
Johor","06-9751054","Johor"
"Klinik Kesihatan Bukit Gambir",1,0,0,0,2.363141,102.783946,"Lot 11961
84800, Gersik
Johor","06-9762549","Johor"
"Klinik Kesihatan Bukit Serampang",1,0,0,0,2.36313,102.78394,"Lot 4470
85220, Bukit Serampang
Johor","06-9776961","Johor"
"Klinik Kesihatan Parit Bakar",1,0,0,0,1.999948,102.608467,"Lot 2355, Jalan Muar ke Pagoh
84300, Jorak
Johor","06-9811324","Johor"
"Klinik Kesihatan Bukit Pasir",1,0,0,0,2.099233,102.639881,"No.264-5 Jln Kenangan 1, Tmn Tun Dr Ismail
84000, Muar
Johor","06-9856196","Johor"
"Klinik Kesihatan Bakri",1,0,0,0,2.040522,102.65956,"MLO 2599, Jalan Muar ke Pagoh
84600, Jorak
Johor","06-9867007","Johor"
"Klinik Kesihatan Parit Jawa",1,0,0,0,1.961045,102.642264,"Lot 241, Jalan Muar ke Batu Pahat
83500, Sungai Balang
Johor","07-4164277","Johor"
"Klinik Kesihatan Sri Menanti",1,0,0,0,1.910041,102.687046,"Lot, 3692, Jalan Muar ke Batu Pahat
84160, Sri Menanti
Johor","06-9881059","Johor"
"Klinik Kesihatan Mahmoodiah",1,0,0,0,1.46247,103.74842,"JKR 6274, Jalan Mahmoodiah
80100, Johor Bahru
Johor","07-2266166","Johor"
"Klinik Kesihatan Tampoi",1,0,0,0,1.492824,103.705879,"JKR 3769-1, Batu 5, Jalan Skudai
81200, Johor Bahru
Johor","07-2361030","Johor"
"Klinik Kesihatan Kempas",1,0,0,0,1.508123,103.707381,"JKR 6044, Jalan Persiaran Tanjung
81200, Johor Bahru
Johor","07-2382060","Johor"
"Klinik Kesihatan Pasir Gudang",1,0,0,0,1.463943,103.906293,"JKR 5376, Jalan Kejiranan 8/1
81700, Pasir Gudang
Johor","07-2510594","Johor"
"Klinik Kesihatan Masai",1,0,0,0,1.489205,103.885109,"Lot 2188, Jalan Pekeliling
81750, Masai
Johor","07-2511882","Johor"
"Klinik Kesihatan Tebrau",1,0,0,0,1.48875,103.77123,"JKR 5409,5410,5413, Jalan Kerambit
80050, Johor Bahru
Johor","07-3342067","Johor"
"Klinik Kesihatan Sultan Ismail",1,0,0,0,1.547898,103.790287,"Jalan Persiaran Mutiara Emas Utama, Taman Mount Austin
81100, Johor Bahru
Johor","07-3577121","Johor"
"Klinik Kesihatan Parit Yusof",1,0,0,0,1.896308,102.760324,"Lot 24, Jalan Temenggung Ahmad
84150, Parit Jawa
Johor","06-4161277","Johor"
"Klinik Kesihatan Air Hitam",1,0,0,0,2.02758,102.76519,"Bt. 27
84540, Lenga
Johor","07-4212512","Johor"
"Klinik Kesihatan Pagoh",1,0,0,0,2.151526,102.774849,"Batu 15, Jalan Muar ke Parit Sulong
86100, Air Hitam
Johor","07-4212512","Johor"
"Klinik Kesihatan Rengit",1,0,0,0,1.350095,104.223969,"TLO 52, Jalan Besar Rengit
83500, Rengit
Johor","07-4241224","Johor"
"Klinik Kesihatan Senggarang",1,0,0,0,1.749411,103.045797,"Lot 6700, Jalan Besar Senggarang
83200, Minyak Beku
Johor","07-4291015","Johor"
"Klinik Kesihatan Batu Pahat",1,0,0,0,1.8501,102.942,"PTD 6625, Jalan Kluang
83000, Simpang Kanan
Johor","07-4343355","Johor"
"Klinik Kesihatan Parit Raja",1,0,0,0,1.863694,103.10959,"MLO 261, Jalan Besar Air Hitam
86400, Sri Gading
Johor","07-4541237","Johor"
"Klinik Kesihatan Gelang Patah",1,0,0,0,1.447719,103.590287,"JKR 4176 Jalan Besar
81550, Gelang Patah
Johor","07-5101252","Johor"
"Klinik Kesihatan Taman Ungku Tun Aminah",1,0,0,0,1.525611,103.666933,"Lot 9, 11, 15, 17 Jln Sri Orkid 36. Taman Sri Orkid
81300, Johor Bahru
Johor","07-5113727","Johor"
"Klinik Kesihatan Taman Universiti",1,0,0,0,1.537953,103.626726,"Jalan Kebudayaan 28, Taman Universiti
81300, Johor Bahru
Johor","07-5216800","Johor"
"Klinik Kesihatan Kulai Besar",1,0,0,0,1.655536,103.607151,"Lot 6221, Batu 19 Jalan Air Hitam
81000, Senai
Johor","07-6622403","Johor"
"Klinik Kesihatan Kulai",1,0,0,0,1.64089,103.621652,"Lot 5264, Jalan Pejabat Kesihatan
81000, Senai
Johor","07-6625255","Johor"
"Klinik Kesihatan Pontian",1,0,0,0,1.50111,103.383333,"Lot 8695, Jalan Alsagoff
82000, Pontian
Johor","07-6868211","Johor"
"Klinik Kesihatan Benut",1,0,0,0,1.6457,103.25844,"Jalan Jaafar
82200, Benut
Johor","07-6903633","Johor"
"Klinik Kesihatan Pekan Nanas",1,0,0,0,1.5083,103.51215,"Jalan Pekan Nanas
81500, Pengkalan Raja
Johor","07-6994352","Johor"
"Klinik Kesihatan Bagan Serai",1,0,0,0,5.008047,100.540692,"Jalan Taiping
34300, Bagan Serai
Perak","05-7215355","Perak"
"Klinik Kesihatan Simpang Renggam",1,0,0,0,1.82613,103.30522,"Lot 1794, Jln Rambutan
86200, Simpang Renggam
Johor","07-7554143","Johor"
"Klinik Kesihatan Ayer Hitam",1,0,0,0,1.925772,103.17746,"PTD 5728, Jln Besar ke Yong Peng
83000, Sri Gading
Johor","07-7581966","Johor"
"Klinik Kesihatan Mengkibol",1,0,0,0,2.00698,103.32225,"Lot 18993, Jln Mengkibol
86000, Kluang
Johor","07-7765343","Johor"
"Klinik Kesihatan Endau",1,0,0,0,2.6498,103.62331,"Lot 427, Jalan Sekolah
86900, Endau
Johor","07-7943214","Johor"
"Klinik Kesihatan Tenggaroh Ii (Felda)",1,0,0,0,2.15435,103.907318,"JKR 839-P
86800, Tenggaroh
Johor","07-7911267","Johor"
"Klinik Kesihatan Nitar 1 (Felda)",1,0,0,0,2.386458,103.712455,"Jalan Merbah
86800, Mersing
Johor","07-7961633","Johor"
"Klinik Kesihatan Bandar Mas",1,0,0,0,1.611851,104.153978,"Lot 4106, Jalan Tun Habab
81900, Tanjung Surat
Johor","07-8236155","Johor"
"Klinik Kesihatan Bekok",1,0,0,0,2.29801,103.13418,"Jalan Gunung
86500, Bekok
Johor","07-9221241","Johor"
"Klinik Kesihatan Labis",1,0,0,0,2.38043,103.0189,"Jalan Muar, Jementah
85300, Labis
Johor","07-9251500","Johor"
"Klinik Kesihatan Chaah",1,0,0,0,2.24736,103.04128,"Chaah
85400, Segamat
Johor","07-9261236","Johor"
"Klinik Kesihatan Pekan Air Panas",1,0,0,0,2.47231,103.05798,"Felda Pemanis
85300, Pekan Air Panas
Johor","07-9287009","Johor"
"Klinik Kesihatan Segamat",1,0,0,0,2.50516,102.81534,"Jalan Muar
85000, Segamat
Johor","07-7931334","Johor"
"Klinik Kesihatan Bandar Putra",1,0,0,0,2.49426,102.86282,"Jalan Genuang, Bandar Putra
85000, Bandar Putra
Johor","07-9436099","Johor"
"Klinik Kesihatan Buloh Kasap",1,0,0,0,2.544737,102.770492,"Pekan Air Panas, Labis
85010, Buluh Kasap
Johor","07-9441241","Johor"
"Klinik Kesihatan Pemanis",1,0,0,0,2.59987,102.90162,"Felda Pemanis, Jalan Tasik Alai, Buluh Kasap
85009, Pemanis
Johor","07-9456673","Johor"
"Klinik Kesihatan Jementah",1,0,0,0,2.43948,102.68464,"Jalan Muar
85200, Jementah
Johor","07-9471321","Johor"
"Klinik Kesihatan Gemas",1,0,0,0,2.58425,102.60462,"Gemas
73400, Gemas
Negeri Sembilan","07-9482352","Negeri Sembilan"
"Klinik Kesihatan Batu Anam",1,0,0,0,2.5752,102.70816,"Jalan Bukit Cantik, Jalan Muar
85100, Batu Anam
Johor","07-9499249","Johor"
"Klinik Kesihatan Payamas",1,0,0,0,2.27507,102.54559,"PT 1405, Klinik Kesihatan Payamas, Jalan Payamas
84900, Tangkak
Johor","06-9781861","Johor"
"Klinik Kesihatan Jalan Masjid",1,0,0,0,1.557219,110.342823,"Jalan Masjid
93400, Kuching
Sarawak","082-427110/ 082-4150","Sarawak"
"Klinik Kesihatan Tanah Puteh",1,0,0,0,1.551387,110.380385,"Tanah Puteh, Jalan Pending, Kuching (Pegawai Perubatan Y/M, KK Tanah Puteh, Jln Pending, Kuching)
93450, Kuching
Sarawak","082-344011/ 082-4825","Sarawak"
"Klinik Kesihatan Teng Bukap",1,0,0,0,1.207677,110.369081,"Teng Bukap, KM 15 Jln Padawan
93150, Kuching
Sarawak","082-750530/ 011-2171","Sarawak"
"Klinik Kesihatan Bunuk",1,0,0,0,1.316243,110.286048,"Jalan Puncak Borneo
93250, Kuching
Sarawak","082-765963","Sarawak"
"Klinik Kesihatan Telaga Air",1,0,0,0,1.67426,110.20859,"Jalan Matang, Kampung Telaga Air (D/A Peg. Kesihatan Bahagian Kuching, Jln Tun Ahmad Zaidi Adruce, Kuching)
93150, Kuching
Sarawak","082-843200","Sarawak"
"Klinik Kesihatan Sambir",1,0,0,0,1.572737,110.543587,"Kampung Sambir
94300, Kota Samarahan
Sarawak","082-436384","Sarawak"
"Klinik Kesihatan Sebuyau",1,0,0,0,1.520665,110.934435,"Pekan Sebuyau (D/A Pegawai Kesihatan Bahagian Samarahan, Jalan Datuk Muhamad Musa)
94300, Kota Samarahan
Sarawak","083-467126","Sarawak"
"Klinik Kesihatan Kota Sentosa",1,0,0,0,1.46426,110.3338,"Kota Sentosa, Jalan Stakan
93250, Kuching
Sarawak","082-626080/ 082-6260","Sarawak"
"Klinik Kesihatan Kota Samarahan",1,0,0,0,1.45788,110.48915,"Jalan Datuk Muhamad Musa
94300, Kota Samarahan
Sarawak","082-673626","Sarawak"
"Klinik Kesihatan Batu Kawa",1,0,0,0,1.51102,110.27061,"Jalan Eng Sing, Off Jalan Stapok
93250, Batu Kawa
Sarawak","082-688518","Sarawak"
"Klinik Kesihatan Sematan",1,0,0,0,1.808979,109.776255,"Jalan Sungai Kilang, Sematan
94100, Lundu
Sarawak","082-711340","Sarawak"
"Klinik Kesihatan Gedong",1,0,0,0,1.235412,110.691324,"Kampung Gedong
94300, Kota Samarahan
Sarawak","082-781499","Sarawak"
"Klinik Kesihatan Tebedu",1,0,0,0,1.02201,110.36091,"Pekan Tebedu
94750, Tebedu
Sarawak","082-797219","Sarawak"
